,nickname,region,rank,rank_rr,rank_rating,level,match,playtime_hours,damage_round,kill_death_ratio,headshot_rate,winrate,win,kast,damage_roun,kills,death,assist,acs,kad_ratio,kill_round_ratio,first_blood,flawless_round,aces,round_win,agent1,agent1_hours,matches1,win_rate1,k/d1,adr1,acs1,average_ddealt_round1,best_map1,map1_wr,agent2,agent2_hours,matches2,win_rate2,k/d2,adr2,acs2,average_ddealt_round2,best_map2,map2_wr,agent3,agent3_hours,matches3,win_rate3,k/d3,adr3,acs3,average_ddealt_round3,best_map3,map3_wr,role1,win_rate1.1,win_lose1,kda_rate1,kda1,role2,win_rate2.1,win_lose2,kda_rate2,kda2,role3,win_rate3.1,win_lose3,kda_rate3,kda3,role4,win_rate4,win_lose4,kda_rate4,kda4,weapon_name1,weapon_type1,head_rate1,body_rate1,legs_rate1,kills1,weapon_name2,weapon_type2,head_rate2,body_rate2,legs_rate2,kills2,weapon_name3,weapon_type3,head_rate3,body_rate3,legs_rate3,kills3,map_name1,win_rate1.2,win_lose1.1,map_name2,win_rate2.2,win_lose2.1,map_name3,win_rate3.2,win_lose3.1,map_name4,win_rate4.1,win_lose4.1,map_name5,win_rate5,win_lose5,map_name6,win_rate6,win_lose6,map_name7,win_rate7,win_lose7
18,Flarmm#Tyler,na,Immortal 1,10.0,4379.0,323.0,75.0,39.0,151.0,1.11,32.7,48.0,36.0,73.0,16.0,1219.0,1098.0,423.0,229.8,1.5,0.8,172.0,68.0,2.0,51.1,Clove,6.7,14.0,50.0,1.05,158.0,245.5,8.0,Abyss,100.0,Skye,5.1,10.0,50.0,1.01,135.5,209.0,1.0,Bind,43.0,Sova,4.1,7.0,42.9,1.04,139.8,208.9,4.0,Abyss,43.0,Initiator,43.8,14.18,1.5,501 / 468 / 201,Duelist,41.2,7.1,1.37,281 / 252 / 64,Sentinel,66.7,8.4,1.58,205 / 158 / 45,Controller,50.0,7.7,1.57,232 / 220 / 113,Vandal,Assault Rifles,49.0,46.0,6.0,705.0,Phantom,Assault Rifles,43.0,50.0,7.0,141.0,Sheriff,Sidearms,55.0,41.0,4.0,100.0,Fracture,58.3,7.5,Abyss,58.3,7.5,Split,50.0,4.4,Haven,50.0,5.5,Lotus,45.5,5.6,Pearl,40.0,4.6,Bind,33.3,4.8
19,beta#gcf,na,Immortal 1,6.0,4664.0,295.0,79.0,40.0,152.3,1.01,23.4,53.2,42.0,70.4,8.0,1274.0,1264.0,357.0,232.5,1.29,0.8,314.0,54.0,1.0,51.6,Jett,25.0,48.0,50.0,0.99,149.5,229.4,6.0,Abyss,70.0,Raze,6.6,14.0,57.1,1.13,170.9,260.8,25.0,Split,55.0,Phoenix,4.0,8.0,62.5,0.87,144.7,213.7,22.0,Pearl,60.0,Duelist,52.1,37.33,1.26,"1,156 / 1,154 / 300",Initiator,62.5,5.3,1.59,118 / 110 / 57,,,,,,,,,,,Vandal,Assault Rifles,38.0,57.0,5.0,636.0,Phantom,Assault Rifles,29.0,64.0,7.0,148.0,Ghost,Sidearms,45.0,51.0,4.0,94.0,Abyss,75.0,9.2,Fracture,60.0,6.4,Haven,53.8,7.6,Bind,50.0,5.5,Split,50.0,6.6,Lotus,41.7,5.7,Pearl,40.0,4.6
20,Superking#1330,na,Immortal 1,36.0,3308.0,500.0,128.0,71.0,149.1,1.05,28.1,48.4,62.0,75.2,1.0,2130.0,2026.0,825.0,228.2,1.46,0.8,176.0,82.0,7.0,49.1,Clove,27.0,49.0,55.1,1.03,157.9,242.9,2.0,Bind,67.0,Iso,7.3,13.0,46.2,1.05,162.9,246.8,14.0,Haven,50.0,Tejo,5.8,11.0,36.4,0.95,129.8,197.4,11.0,Bind,67.0,Sentinel,48.3,14.15,1.54,455 / 391 / 147,Duelist,44.0,11.14,1.4,448 / 403 / 116,Controller,56.4,31.24,1.53,959 / 939 / 474,Initiator,31.6,6.13,1.22,268 / 293 / 88,Vandal,Assault Rifles,44.0,51.0,5.0,1248.0,Classic,Sidearms,38.0,59.0,3.0,155.0,Sheriff,Sidearms,55.0,44.0,1.0,134.0,Lotus,62.5,10.6,Pearl,60.0,12.8,Bind,60.0,12.8,Haven,52.4,11.1,Split,40.0,8.12,Abyss,30.8,4.9,Fracture,27.8,5.13
21,twitch detain#aim,na,Immortal 1,24.0,3725.0,272.0,69.0,37.0,140.1,0.97,29.8,46.4,32.0,73.5,3.0,1049.0,1084.0,467.0,209.9,1.4,0.7,83.0,54.0,3.0,50.5,Clove,15.0,29.0,51.7,1.09,172.4,265.2,12.0,Lotus,60.0,Vyse,4.6,8.0,87.5,0.72,95.3,133.9,25.0,Bind,100.0,Cypher,2.8,6.0,33.3,0.87,109.6,166.2,21.0,Pearl,50.0,Sentinel,64.3,9.5,1.2,151 / 193 / 80,Controller,45.9,17.2,1.55,684 / 633 / 297,Initiator,42.9,6.8,1.3,173 / 194 / 80,Duelist,0.0,0.4,0.8,41 / 64 / 10,Vandal,Assault Rifles,44.0,53.0,3.0,609.0,Phantom,Assault Rifles,32.0,65.0,3.0,112.0,Ghost,Sidearms,48.0,51.0,1.0,78.0,Abyss,66.7,6.3,Bind,60.0,6.4,Fracture,44.4,4.5,Lotus,41.7,5.7,Pearl,40.0,4.6,Haven,40.0,4.6,Split,33.3,3.6
22,Gutsy#1792,na,Immortal 1,46.0,2992.0,362.0,142.0,77.0,153.3,1.11,30.2,51.4,73.0,72.8,16.0,2412.0,2166.0,679.0,231.3,1.43,0.8,295.0,130.0,5.0,50.7,Cypher,20.0,38.0,50.0,1.16,149.3,226.2,19.0,Bind,60.0,Tejo,11.0,24.0,66.7,1.17,141.9,215.0,17.0,Fracture,83.0,Clove,8.6,17.0,35.3,1.0,159.0,242.0,1.0,Fracture,50.0,Initiator,57.1,16.12,1.52,430 / 381 / 150,Duelist,59.6,28.19,1.37,868 / 767 / 186,Sentinel,48.8,21.22,1.46,734 / 633 / 193,Controller,33.3,8.16,1.38,380 / 385 / 150,Vandal,Assault Rifles,43.0,54.0,3.0,1283.0,Phantom,Assault Rifles,37.0,60.0,3.0,394.0,Ghost,Sidearms,44.0,55.0,1.0,198.0,Fracture,66.7,16.8,Bind,55.0,11.9,Lotus,52.4,11.1,Abyss,50.0,10.1,Pearl,46.7,7.8,Haven,45.0,9.11,Split,40.9,9.13
23,Mista#Kan,na,Immortal 1,27.0,3625.0,666.0,92.0,48.0,159.5,1.14,35.8,54.3,50.0,70.5,17.0,1678.0,1471.0,257.0,245.4,1.32,0.9,355.0,75.0,1.0,51.0,Jett,28.0,52.0,50.0,1.14,162.8,248.3,19.0,Abyss,75.0,Chamber,6.9,13.0,53.8,1.25,160.4,248.9,22.0,Fracture,75.0,Raze,5.2,10.0,80.0,1.12,164.5,253.0,19.0,Lotus,80.0,Duelist,56.3,40.3,1.31,"1,325 / 1,159 / 195",Controller,100.0,1.0,1.75,16 / 12 / 5,Sentinel,50.0,8.8,1.44,301 / 242 / 47,Initiator,25.0,1.3,0.79,36 / 58 / 10,Vandal,Assault Rifles,53.0,44.0,3.0,822.0,Operator,Sniper Rifles,6.0,93.0,0.0,218.0,Sheriff,Sidearms,65.0,33.0,2.0,201.0,Fracture,69.2,9.3,Bind,63.6,7.4,Split,58.3,7.5,Abyss,57.1,8.6,Haven,50.0,6.6,Pearl,46.7,7.8,Lotus,40.0,6.9
24,MrSirClaps#ZADDY,na,Immortal 1,49.0,2906.0,512.0,106.0,57.0,140.1,1.04,23.4,49.1,52.0,75.1,3.0,1610.0,1548.0,746.0,212.1,1.52,0.7,132.0,74.0,2.0,50.0,Clove,22.0,42.0,50.0,1.14,158.8,243.8,11.0,Lotus,67.0,Sage,7.2,14.0,78.6,1.06,127.5,193.3,3.0,Pearl,100.0,Fade,7.2,13.0,46.2,0.95,114.6,176.1,5.0,Lotus,71.0,Initiator,40.0,12.17,1.44,410 / 434 / 216,Sentinel,61.1,11.7,1.45,225 / 238 / 120,Controller,48.8,21.21,1.65,743 / 657 / 341,Duelist,53.3,8.6,1.37,232 / 219 / 69,Vandal,Assault Rifles,36.0,60.0,4.0,867.0,Phantom,Assault Rifles,33.0,62.0,5.0,225.0,Classic,Sidearms,37.0,62.0,1.0,99.0,Split,60.0,9.6,Lotus,56.2,9.7,Bind,53.3,8.7,Pearl,50.0,9.8,Fracture,46.7,7.8,Haven,42.9,6.8,Abyss,30.8,4.7
25,REDBULL#355,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,duelist#only2,na,Ascendant 3,3.0,,84.0,85.0,48.0,132.3,0.95,18.0,52.9,45.0,68.5,9.0,1306.0,1375.0,328.0,202.6,1.19,0.7,239.0,72.0,1.0,50.0,Raze,20.0,35.0,51.4,0.89,129.1,192.0,11.0,Split,75.0,Neon,11.0,21.0,61.9,1.05,143.0,226.7,1.0,Fracture,75.0,Jett,9.4,17.0,64.7,1.01,133.0,203.6,3.0,Haven,67.0,Duelist,52.4,44.38,1.19,"1,286 / 1,356 / 323",Initiator,100.0,1.0,1.32,20 / 19 / 5,,,,,,,,,,,Vandal,Assault Rifles,34.0,62.0,5.0,547.0,Operator,Sniper Rifles,8.0,88.0,4.0,102.0,Bulldog,Assault Rifles,29.0,66.0,4.0,87.0,Split,76.9,10.3,Haven,70.0,7.3,Fracture,66.7,8.4,Bind,61.5,8.5,Lotus,38.5,5.8,Abyss,30.8,4.8,Pearl,27.3,3.7
27,憂鬱的#116,na,Immortal 1,7.0,4652.0,687.0,64.0,34.0,135.0,1.01,40.8,57.8,37.0,73.0,5.0,1013.0,1004.0,363.0,203.0,1.37,0.7,72.0,50.0,0.0,52.3,Clove,9.4,18.0,61.1,1.06,147.3,220.6,3.0,Haven,67.0,Reyna,7.7,15.0,46.7,1.11,146.3,223.7,5.0,Abyss,60.0,Deadlock,4.2,7.0,71.4,1.03,125.3,183.9,2.0,Pearl,100.0,Duelist,55.0,11.9,1.29,332 / 317 / 78,Sentinel,61.5,8.5,1.19,181 / 198 / 54,Controller,59.1,13.9,1.51,385 / 360 / 157,Initiator,55.6,5.4,1.47,115 / 129 / 74,Vandal,Assault Rifles,58.0,41.0,2.0,703.0,Ghost,Sidearms,49.0,50.0,1.0,79.0,Sheriff,Sidearms,68.0,32.0,0.0,60.0,Haven,77.8,7.2,Pearl,70.0,7.3,Abyss,66.7,6.3,Bind,62.5,5.3,Split,60.0,6.4,Lotus,42.9,3.4,Fracture,27.3,3.8
28,LaufeyLover#World,na,Immortal 1,1.0,,399.0,90.0,47.0,134.2,0.97,35.0,58.9,53.0,69.5,6.0,1354.0,1392.0,375.0,205.3,1.24,0.7,200.0,65.0,2.0,52.3,Cypher,11.0,22.0,72.7,0.92,120.7,183.5,10.0,Split,83.0,Killjoy,9.6,18.0,55.6,1.0,134.1,198.5,3.0,Pearl,71.0,Jett,4.4,8.0,25.0,0.94,151.3,230.2,3.0,Lotus,50.0,Initiator,62.5,10.5,1.8,233 / 204 / 134,Controller,42.9,3.4,1.01,91 / 122 / 32,Duelist,55.6,10.8,1.16,309 / 309 / 49,Sentinel,61.2,30.19,1.16,721 / 757 / 160,Vandal,Assault Rifles,49.0,47.0,4.0,890.0,Sheriff,Sidearms,68.0,31.0,2.0,141.0,Ghost,Sidearms,49.0,47.0,3.0,116.0,Split,72.7,8.3,Pearl,69.2,9.3,Haven,66.7,6.3,Fracture,60.0,9.6,Bind,53.8,7.6,Lotus,53.3,8.7,Abyss,42.9,6.8
29,afraid#9278,na,Immortal 1,33.0,3420.0,467.0,99.0,54.0,168.2,1.14,40.2,54.5,54.0,75.8,18.0,1866.0,1638.0,474.0,251.9,1.43,0.9,254.0,70.0,4.0,50.9,Reyna,26.0,48.0,54.2,1.22,175.2,260.3,27.0,Bind,63.0,Clove,13.0,24.0,50.0,1.07,169.6,255.8,8.0,Fracture,80.0,Jett,6.8,12.0,66.7,1.09,158.2,240.7,12.0,Abyss,100.0,Controller,50.0,12.12,1.45,484 / 453 / 172,Duelist,56.9,37.26,1.43,"1,225 / 1,045 / 271",Initiator,60.0,3.2,1.35,68 / 65 / 20,Sentinel,40.0,2.3,1.33,89 / 75 / 11,Vandal,Assault Rifles,55.0,43.0,2.0,1156.0,Ghost,Sidearms,56.0,43.0,1.0,173.0,Guardian,Assault Rifles,63.0,37.0,0.0,172.0,Split,70.0,7.3,Abyss,63.6,7.4,Lotus,58.8,10.6,Bind,57.1,8.6,Pearl,56.2,9.6,Fracture,50.0,8.8,Haven,33.3,5.1
30,zheba wo yan#NA1,na,Immortal 1,10.0,4497.0,166.0,115.0,61.0,163.3,1.25,31.4,53.9,62.0,73.5,25.0,2145.0,1719.0,511.0,250.9,1.55,0.9,345.0,104.0,5.0,52.4,Neon,13.0,25.0,56.0,1.12,157.4,248.0,13.0,Lotus,86.0,Jett,12.0,22.0,68.2,1.32,174.4,268.0,38.0,Split,67.0,Reyna,7.0,13.0,38.5,1.22,164.0,251.5,19.0,Abyss,50.0,Duelist,54.1,40.32,1.51,"1,439 / 1,151 / 294",Sentinel,27.3,3.8,1.16,162 / 164 / 29,Controller,53.8,7.5,1.83,254 / 189 / 91,Initiator,70.6,12.5,1.8,290 / 215 / 97,Vandal,Assault Rifles,50.0,47.0,3.0,1117.0,Phantom,Assault Rifles,34.0,60.0,5.0,234.0,Ghost,Sidearms,50.0,46.0,3.0,169.0,Abyss,66.7,10.5,Split,64.3,9.4,Lotus,58.8,10.7,Haven,57.9,11.8,Pearl,50.0,7.5,Bind,47.4,9.1,Fracture,35.3,6.11
31,Aoi Todo#lolz,na,Immortal 1,10.0,4512.0,175.0,142.0,79.0,142.8,1.06,15.2,50.0,71.0,72.6,3.0,2420.0,2291.0,762.0,227.8,1.39,0.8,391.0,112.0,3.0,50.4,Clove,23.0,44.0,43.2,0.98,152.2,247.8,9.0,Fracture,67.0,Chamber,16.0,29.0,55.2,1.22,145.9,226.9,21.0,Lotus,67.0,Yoru,13.0,24.0,58.3,1.11,140.0,224.0,8.0,Split,80.0,Controller,37.7,20.33,1.35,922 / 943 / 350,Sentinel,52.3,23.19,1.38,763 / 667 / 160,Duelist,60.6,20.12,1.5,556 / 490 / 180,Initiator,66.7,8.4,1.31,179 / 191 / 72,Vandal,Assault Rifles,28.0,67.0,5.0,740.0,Operator,Sniper Rifles,7.0,90.0,3.0,462.0,Bucky,Shotguns,15.0,76.0,8.0,281.0,Split,68.8,11.5,Fracture,66.7,14.6,Haven,54.5,12.9,Lotus,47.6,10.1,Abyss,47.6,10.11,Bind,44.4,8.1,Pearl,26.1,6.17
32,小肚不吃香菜#000,na,Immortal 1,10.0,4524.0,194.0,77.0,41.0,146.3,1.09,33.2,68.8,53.0,72.6,9.0,1255.0,1147.0,417.0,221.1,1.46,0.8,178.0,66.0,4.0,54.9,Reyna,11.0,22.0,59.1,1.15,159.7,244.2,15.0,Abyss,75.0,Breach,5.0,10.0,70.0,0.8,102.6,159.6,25.0,Fracture,100.0,Clove,4.2,9.0,77.8,1.24,184.3,281.2,31.0,Lotus,100.0,Initiator,72.7,16.6,1.47,299 / 325 / 179,Controller,81.8,9.2,1.72,199 / 164 / 83,Sentinel,71.4,10.4,1.25,220 / 212 / 44,Duelist,60.0,18.12,1.45,537 / 446 / 111,Vandal,Assault Rifles,45.0,51.0,4.0,759.0,Phantom,Assault Rifles,43.0,53.0,4.0,112.0,Sheriff,Sidearms,53.0,46.0,1.0,94.0,Bind,100.0,9.0,Fracture,85.7,12.2,Haven,63.6,7.4,Pearl,61.5,8.5,Abyss,61.5,8.5,Lotus,60.0,6.4,Split,42.9,3.4
33,dazzy#8431,na,Immortal 1,10.0,4536.0,276.0,186.0,100.0,172.5,1.22,32.2,54.3,101.0,74.0,27.0,3606.0,2958.0,712.0,256.2,1.46,0.9,515.0,148.0,10.0,51.0,Iso,37.0,69.0,52.2,1.32,193.4,283.7,46.0,Haven,64.0,Jett,24.0,47.0,57.4,1.18,162.2,246.4,21.0,Pearl,73.0,Cypher,15.0,28.0,39.3,1.1,150.7,218.1,11.0,Bind,40.0,Sentinel,40.6,13.19,1.34,548 / 500 / 120,Duelist,55.0,77.63,1.47,"2,768 / 2,215 / 488",Controller,78.6,11.3,1.62,290 / 243 / 104,,,,,,Vandal,Assault Rifles,46.0,51.0,3.0,2297.0,Guardian,Assault Rifles,50.0,48.0,2.0,273.0,Ghost,Sidearms,50.0,48.0,2.0,237.0,Pearl,65.4,17.9,Fracture,64.0,16.9,Lotus,60.7,17.11,Split,51.6,16.15,Abyss,50.0,12.12,Haven,47.8,11.12,Bind,41.4,12.17
34,Roxy2984206843#6699,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,chris#yawn,na,Immortal 1,1.0,,122.0,160.0,87.0,138.6,0.96,26.7,53.1,85.0,72.8,10.0,2458.0,2558.0,919.0,211.9,1.32,0.7,328.0,144.0,3.0,50.5,Jett,23.0,43.0,60.5,0.99,136.8,213.6,4.0,Lotus,78.0,Clove,21.0,37.0,54.1,0.89,147.3,225.5,15.0,Lotus,60.0,Phoenix,14.0,27.0,55.6,1.05,145.4,221.8,27.0,Pearl,75.0,Sentinel,56.0,14.1,1.28,334 / 354 / 119,Duelist,53.8,42.34,1.24,"1,224 / 1,234 / 304",Initiator,47.4,9.1,1.55,280 / 270 / 139,Controller,52.6,20.15,1.4,620 / 700 / 357,Vandal,Assault Rifles,39.0,58.0,3.0,1277.0,Phantom,Assault Rifles,31.0,65.0,4.0,283.0,Ghost,Sidearms,47.0,51.0,2.0,214.0,Abyss,62.5,15.8,Lotus,61.5,16.1,Bind,57.1,12.9,Fracture,52.4,11.7,Pearl,47.8,11.11,Haven,47.4,9.1,Split,42.3,11.14
36,bdawg#kas,na,Immortal 2,91.0,2076.0,276.0,163.0,91.0,153.8,1.05,29.8,54.0,88.0,67.8,1.0,2900.0,2770.0,603.0,236.4,1.26,0.8,516.0,116.0,5.0,50.6,Reyna,80.0,143.0,54.5,1.04,154.8,238.5,0.0,Lotus,59.0,Cypher,3.8,6.0,66.7,1.32,164.6,241.3,42.0,Split,67.0,Sage,2.0,4.0,75.0,1.15,130.7,208.2,5.0,Pearl,100.0,Sentinel,66.7,8.4,1.5,209 / 178 / 58,Duelist,53.4,78.67,1.25,"2,608 / 2,513 / 526",Initiator,25.0,1.3,1.14,67 / 70 / 13,Controller,100.0,1.0,2.44,16 / 9 / 6,Vandal,Assault Rifles,42.0,55.0,3.0,1601.0,Phantom,Assault Rifles,36.0,60.0,4.0,436.0,Spectre,SMGs,27.0,67.0,6.0,260.0,Pearl,66.7,16.7,Split,63.6,14.8,Lotus,58.3,14.1,Abyss,54.2,13.11,Fracture,50.0,12.12,Bind,43.5,10.13,Haven,40.9,9.13
37,272#2211,na,Immortal 1,10.0,4582.0,36.0,51.0,26.0,201.6,1.78,35.8,84.3,43.0,79.8,79.0,1196.0,672.0,200.0,316.6,2.08,1.1,196.0,57.0,6.0,59.5,Raze,7.7,15.0,86.7,1.84,212.0,335.5,86.0,Fracture,88.0,Reyna,6.6,12.0,100.0,1.92,216.4,340.9,90.0,Split,100.0,Jett,4.0,8.0,100.0,2.15,217.3,338.2,100.0,Abyss,100.0,Initiator,60.0,3.2,2.18,107 / 61 / 26,Controller,40.0,2.3,1.54,95 / 82 / 31,Duelist,94.4,34.2,2.2,889 / 461 / 123,Sentinel,80.0,4.1,1.84,105 / 68 / 20,Vandal,Assault Rifles,44.0,50.0,6.0,755.0,Sheriff,Sidearms,75.0,24.0,0.0,178.0,Phantom,Assault Rifles,31.0,56.0,12.0,70.0,Lotus,100.0,7.0,Fracture,88.9,8.1,Abyss,85.7,6.1,Haven,85.7,6.1,Bind,83.3,5.1,Split,75.0,6.2,Pearl,71.4,5.2
38,wonderland#h2o,na,Immortal 1,1.0,,605.0,112.0,60.0,129.5,0.87,36.0,54.5,61.0,73.6,14.0,1617.0,1850.0,772.0,192.4,1.29,0.7,122.0,83.0,0.0,49.8,Clove,38.0,72.0,50.0,0.87,137.0,204.5,16.0,Abyss,83.0,Fade,6.5,12.0,25.0,0.73,103.8,156.7,36.0,Fracture,25.0,Killjoy,3.9,7.0,100.0,1.09,125.7,172.4,12.0,Haven,100.0,Initiator,50.0,10.1,1.22,243 / 314 / 139,Sentinel,77.8,7.2,1.14,123 / 124 / 18,Controller,51.3,40.38,1.32,"1,169 / 1,333 / 593",Duelist,80.0,4.1,1.32,82 / 79 / 22,Vandal,Assault Rifles,51.0,46.0,2.0,1061.0,Guardian,Assault Rifles,53.0,45.0,1.0,178.0,Sheriff,Sidearms,61.0,38.0,1.0,137.0,Abyss,78.6,11.3,Haven,75.0,15.5,Split,61.5,8.5,Bind,50.0,6.6,Lotus,45.0,9.11,Pearl,43.8,7.9,Fracture,29.4,5.12
39,drub1e#win,na,Immortal 1,1.0,,300.0,237.0,130.0,164.1,1.05,29.4,50.6,120.0,71.1,15.0,4222.0,4007.0,1113.0,245.4,1.33,0.8,785.0,192.0,15.0,50.8,Jett,81.0,147.0,53.1,1.1,169.8,253.4,21.0,Pearl,59.0,Clove,11.0,20.0,65.0,1.0,159.3,246.7,2.0,Fracture,75.0,Reyna,10.0,20.0,60.0,1.15,173.9,260.3,21.0,Split,80.0,Sentinel,66.7,4.2,1.35,96 / 101 / 40,Duelist,52.1,98.87,1.3,"3,413 / 3,166 / 717",Initiator,18.2,4.18,1.37,326 / 360 / 168,Controller,66.7,14.7,1.51,387 / 380 / 188,Vandal,Assault Rifles,42.0,54.0,4.0,2656.0,Sheriff,Sidearms,50.0,49.0,1.0,410.0,Phantom,Assault Rifles,28.0,67.0,5.0,245.0,Pearl,55.3,21.16,Haven,53.1,17.15,Lotus,51.4,19.18,Abyss,50.0,17.17,Split,50.0,16.15,Fracture,50.0,17.17,Bind,43.3,13.16
40,nite12e#ESP,na,Immortal 1,9.0,4616.0,86.0,40.0,22.0,149.3,1.25,24.4,67.5,27.0,79.1,27.0,669.0,534.0,268.0,219.4,1.75,0.8,30.0,33.0,0.0,55.2,Tejo,6.2,12.0,83.3,1.58,159.5,235.0,52.0,Haven,100.0,Clove,3.7,7.0,71.4,1.16,152.0,226.5,21.0,Lotus,75.0,Vyse,4.6,7.0,85.7,1.43,155.7,231.1,43.0,Pearl,100.0,Initiator,72.2,13.5,1.95,309 / 222 / 124,Sentinel,64.3,9.5,1.59,230 / 196 / 81,Controller,71.4,5.2,1.73,114 / 98 / 56,Duelist,0.0,0.1,1.28,16 / 18 / 7,Vandal,Assault Rifles,33.0,61.0,6.0,336.0,Phantom,Assault Rifles,28.0,68.0,4.0,135.0,Sheriff,Sidearms,54.0,46.0,0.0,52.0,Bind,100.0,5.0,Pearl,100.0,5.0,Split,75.0,3.1,Haven,71.4,5.2,Lotus,55.6,5.4,Fracture,42.9,3.4,Abyss,33.3,1.2
41,Twitch rJanoh#9077,na,Immortal 1,1.0,,281.0,137.0,76.0,152.7,1.12,27.2,51.8,71.0,71.7,18.0,2339.0,2080.0,636.0,231.4,1.43,0.8,376.0,110.0,5.0,50.7,Jett,13.0,26.0,65.4,1.26,159.6,245.9,33.0,Haven,73.0,Raze,13.0,26.0,57.7,1.14,167.2,254.8,23.0,Lotus,64.0,Sova,9.2,15.0,46.7,1.02,146.3,211.9,16.0,Haven,63.0,Initiator,48.4,15.15,1.48,504 / 465 / 182,Sentinel,48.3,14.13,1.49,504 / 422 / 123,Controller,45.5,5.6,1.49,199 / 187 / 80,Duelist,56.1,37.29,1.37,"1,132 / 1,006 / 251",Vandal,Assault Rifles,41.0,55.0,4.0,1034.0,Phantom,Assault Rifles,34.0,62.0,3.0,461.0,Sheriff,Sidearms,55.0,43.0,2.0,225.0,Bind,66.7,12.6,Lotus,63.6,14.7,Haven,62.5,15.8,Pearl,45.5,10.12,Fracture,41.2,7.1,Split,38.5,5.8,Abyss,38.1,8.12
42,151#kroai,na,Ascendant 3,3.0,,383.0,87.0,48.0,155.9,1.04,28.5,54.0,47.0,70.9,8.0,1542.0,1481.0,366.0,238.8,1.29,0.8,294.0,66.0,4.0,51.1,Jett,24.0,42.0,64.3,1.14,166.6,257.0,19.0,Pearl,86.0,Raze,6.9,12.0,50.0,0.95,156.0,230.6,10.0,Bind,57.0,Reyna,5.2,11.0,45.5,1.04,151.1,235.4,3.0,Abyss,100.0,Duelist,58.0,40.29,1.31,"1,245 / 1,167 / 287",Sentinel,40.0,4.6,1.21,163 / 160 / 31,Initiator,25.0,1.3,0.99,47 / 67 / 19,Controller,50.0,2.2,1.33,87 / 87 / 29,Vandal,Assault Rifles,44.0,52.0,5.0,960.0,Sheriff,Sidearms,53.0,43.0,4.0,206.0,Spectre,SMGs,18.0,73.0,9.0,54.0,Bind,61.5,8.5,Abyss,61.5,8.5,Haven,61.5,8.5,Fracture,61.5,8.5,Pearl,46.7,7.8,Lotus,40.0,4.6,Split,40.0,4.6
43,RRLoki#IlIlI,na,Immortal 1,7.0,4650.0,84.0,64.0,33.0,144.2,1.12,34.8,54.7,35.0,73.6,15.0,982.0,880.0,180.0,210.2,1.32,0.8,86.0,48.0,0.0,51.1,Jett,14.0,29.0,48.3,1.05,140.5,207.1,8.0,Abyss,60.0,Reyna,11.0,21.0,57.1,1.26,148.2,211.6,26.0,Pearl,100.0,Neon,4.4,8.0,87.5,1.12,156.1,228.5,21.0,Bind,100.0,Initiator,50.0,1.1,1.14,26 / 28 / 6,Duelist,55.9,33.26,1.33,918 / 817 / 170,Sentinel,33.3,1.2,1.2,38 / 35 / 4,,,,,,Vandal,Assault Rifles,50.0,45.0,5.0,620.0,Sheriff,Sidearms,71.0,27.0,2.0,93.0,Guardian,Assault Rifles,63.0,36.0,1.0,63.0,Pearl,75.0,6.2,Bind,71.4,5.2,Lotus,61.5,8.5,Abyss,55.6,5.4,Haven,50.0,5.5,Fracture,42.9,3.4,Split,30.0,3.7
44,ROO ROO#WOAH,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,daniel#cath,na,Immortal 2,114.0,1684.0,498.0,120.0,68.0,146.6,1.08,30.6,55.0,66.0,70.6,7.0,2048.0,1898.0,492.0,224.5,1.34,0.8,342.0,97.0,2.0,51.5,Raze,16.0,27.0,63.0,1.12,156.0,235.6,15.0,Bind,80.0,Jett,10.0,18.0,33.3,0.95,137.6,210.7,7.0,Fracture,60.0,Tejo,6.9,12.0,75.0,1.29,136.3,206.5,23.0,Haven,100.0,Initiator,73.1,19.6,1.58,425 / 367 / 155,Duelist,50.0,42.41,1.26,"1,458 / 1,379 / 282",Controller,50.0,2.2,1.48,75 / 65 / 21,Sentinel,50.0,3.3,1.43,90 / 87 / 34,Vandal,Assault Rifles,45.0,52.0,3.0,1239.0,Sheriff,Sidearms,63.0,33.0,3.0,202.0,Phantom,Assault Rifles,35.0,60.0,6.0,150.0,Bind,75.0,9.3,Haven,73.3,11.4,Lotus,64.7,11.5,Fracture,57.1,12.9,Pearl,50.0,9.9,Split,45.0,9.1,Abyss,29.4,5.12
